Age,Gender,Current_status,Sleep_hours,Work_hours,Hobby_hours,Commute_time,Number_of_tasks,Task_difficulty,Work_under_pressure,Social_hours,Social_quality,Home_environment,Stressful_event,Arguing/conflict with someone,Academic/work failure or poor performance,Transportation problem / car issue,Financial stress,Health-related stress,Bad weather,Overthinking,Stress_scale
2,1,1,7.214450909207843,1.0076738939095156,2.943938993553075,45,5.919849991726323,0,1,4.7177417651749565,0,1,1,0,0,0,1,1,0,2,1
0,1,2,5.878522312470103,6.951079822038767,4.8209746657849495,60,4.671332242149365,0,1,10.485735401110881,2,0,1,0,0,0,0,0,1,1,1
1,0,1,9.190849484060747,0.8976999239893942,5.620748953109471,45,2.86250242727821,1,2,1.209711811087304,2,0,1,0,0,0,0,0,0,1,1
0,1,3,6.0082182638420365,9.897551651402342,2.9405081500172523,60,12.596016299267145,0,2,4.3639868193291065,0,1,0,0,0,0,0,0,0,1,1
3,0,0,7.251613369517153,2.3412661412647036,4.379223935584585,15,4.065982778300953,2,1,0.12296072403537905,2,1,1,0,0,0,1,0,1,1,2
0,0,1,7.821046967685483,5.926753642710779,0.0,15,5.529758495186333,1,2,1.6658358509658702,1,1,1,0,1,0,0,0,0,2,2
2,1,1,5.1151742829208375,2.137416403649961,6.344219936753694,45,6.922806525291681,0,1,6.758132351120226,0,0,0,0,0,0,0,0,0,3,1
0,0,1,7.2169037643682765,2.49720002104429,3.852814939728657,15,7.009659688862854,0,0,0.9580298249023659,2,0,0,0,0,0,0,0,0,0,0
0,1,1,5.201591348751518,0.0,6.059078707744036,150,3.1627671029409297,1,1,3.937137395725498,2,1,1,0,0,0,0,1,0,1,1
0,0,1,6.532379880852282,3.5976300845157336,2.571536196855835,45,2.2632796089586478,0,1,8.958873417963959,2,1,1,0,0,1,1,0,0,2,1
1,0,1,5.999006221162182,2.160433072242692,2.0025243550410665,15,5.576296346223076,2,2,6.784997175369978,1,1,0,0,0,0,0,0,0,2,1
0,0,1,6.365181095166974,6.801739938177413,1.6462484656476692,45,5.987095555690685,1,2,2.6268939076733235,2,1,1,1,1,1,0,0,0,3,2
0,0,1,8.141347025808077,0.10591695927733347,3.2387284798728624,15,4.662324553510455,1,1,5.335731242061401,0,0,1,0,1,0,1,0,0,3,1
1,0,3,5.4362439032372984,8.67609365584876,1.8502484663290546,150,9.754507688412016,0,1,8.131969029693769,2,1,1,0,0,1,1,0,0,0,1
0,1,2,7.854260638036178,7.066768765847899,1.6864248229088896,45,7.137888571447532,2,1,9.316895309699467,0,1,1,0,1,1,0,0,0,2,2
0,0,2,6.891080837939323,9.990292059204894,1.893119355389022,60,5.2930402451565906,2,0,6.850693260262847,2,1,1,0,1,0,0,0,0,1,2
0,0,1,9.504169778683167,8.080438106789945,5.032012578420102,15,1.6133100235285163,2,0,4.5831044684736115,1,0,0,0,0,0,0,0,0,3,1
2,1,1,6.344715785257566,0.0,6.500114576972601,15,6.432532949652223,2,2,5.363376355554023,2,1,0,0,0,0,0,0,0,0,1
0,0,1,7.339337360345818,3.93255988342757,4.9656727395367195,15,5.848884981599034,2,0,4.598206594655231,1,1,0,0,0,0,0,0,0,2,1
2,0,2,7.29622498991476,6.455564963803679,4.573544210360301,60,7.645151968029833,2,1,4.390023657791593,2,0,1,0,0,1,0,0,1,2,2
0,0,1,7.17221638178836,1.8863230602567267,4.631489519047511,15,6.678856392422671,0,0,1.374652113035524,2,0,0,0,0,0,0,0,0,0,0
0,0,2,5.986031619463331,10.302356145489679,6.191272433821523,45,9.097879176180902,2,1,2.5691926343102645,1,1,1,1,0,0,0,0,1,3,1
2,0,2,7.394384011957273,7.197769077255455,1.6466226768450318,60,9.527822429383349,1,2,7.6787067958886,2,1,1,0,0,0,0,1,1,2,1
0,1,2,5.267059324814998,5.9869926011089944,3.226996771549585,45,8.061847847544806,2,1,4.790093554445266,1,1,1,1,0,0,1,0,1,1,2
0,0,3,5.454435481398591,9.863353891313507,2.555871865003094,60,8.191656796794252,0,0,3.1678287874389244,0,1,1,0,0,1,0,1,1,1,1
0,1,1,5.643932949161407,0.0,5.987702800347659,15,4.360614096003837,2,1,1.7168596174097082,0,1,1,0,0,1,1,0,0,2,1
0,0,3,4.931008088397769,10.094258438282084,1.9474877071846488,45,11.209402404360011,2,0,4.916488080942401,0,1,1,0,0,0,1,0,0,1,2
0,1,3,6.283758806265022,9.977778514069355,1.8704078124863601,15,11.758903261132069,0,0,2.166229466655875,2,1,1,0,1,0,0,0,0,2,1
1,0,1,6.487010671066562,0.27292524891679676,2.4134720818015896,15,3.4094936376315,1,1,1.0509694727094634,0,1,1,1,0,0,1,0,1,1,1
0,1,3,3.2285934289650164,9.235972874604032,3.5737005974579525,60,8.748888950212567,2,1,3.1269122335670088,2,0,0,0,0,0,0,0,0,2,1
0,0,3,5.804338976309895,8.726048479907249,3.138261358564198,45,12.32841191706303,0,1,0.9856688180648937,2,1,0,0,0,0,0,0,0,2,1
1,1,1,9.030258710926876,3.15592181601595,5.765057351078465,15,3.9545866448945453,1,2,5.297339883571829,1,1,0,0,0,0,0,0,0,2,1
0,0,1,8.038248071686942,0.6189290962817118,2.0207774906851363,15,4.753345482437955,1,1,4.66040597643559,0,0,1,0,1,0,1,0,0,3,1
2,0,1,4.330249910872879,2.5479717917289735,1.464165328062516,15,6.605892865575876,0,1,6.914351350565832,0,1,1,1,0,0,0,0,0,1,1
0,0,1,6.388211954398993,2.6289315787326193,0.5901892027288373,60,5.410989874040397,0,0,4.650959714224008,2,0,0,0,0,0,0,0,0,2,0
2,0,3,4.495668842808272,11.07166454466833,5.402977009939091,15,11.253164536136596,2,1,10.4949805273511,2,0,0,0,0,0,0,0,0,0,0
0,0,3,5.304026879648422,10.947521517445388,5.351441946505928,150,12.010777376080094,0,1,8.186953992732322,2,1,0,0,0,0,0,0,0,2,0
1,0,1,8.494479117695095,1.4926595632163384,2.5734694310528177,45,4.890587386826211,2,1,6.555437302436541,0,0,0,0,0,0,0,0,0,1,1
0,0,2,6.19789390079968,8.030245497605788,1.7305173033886425,15,7.887967548603762,0,1,4.949204419973695,2,1,1,1,0,0,0,1,0,3,1
0,1,1,5.891297489355146,1.3440339225579605,1.7412300943801333,15,5.145171750701268,2,2,2.1325884766418906,1,1,1,0,0,0,0,0,0,2,1
0,1,1,4.6084389327090785,0.0,2.227539463134824,60,5.001473444282971,2,1,0.6481828154726027,0,0,1,0,0,0,0,0,0,1,2
0,0,2,5.1905973455711605,9.015137077247653,6.60371790239027,60,9.603747564597475,1,1,4.464650858607888,0,1,0,0,0,0,0,0,0,1,1
0,0,1,3.634454821257913,5.286330905463322,3.3923506246433823,60,4.95719043453894,2,2,1.2116593640737365,1,1,0,0,0,0,0,0,0,3,0
0,0,1,5.517316182735317,2.311750820460261,1.77620411994151,150,3.0260808362562974,1,1,6.623619446310995,2,1,1,0,1,1,0,0,1,2,2
3,1,3,5.15382189854855,9.13018733425473,0.9358766323800125,15,10.757201234563894,0,1,5.330985644833004,1,1,1,0,1,1,0,0,0,1,1
3,0,1,6.908879960388407,0.2660003881443624,5.483225273864806,45,2.4665490603522784,0,2,9.239863314591238,0,1,1,1,0,0,1,0,0,2,1
1,0,0,5.264258942197463,12.001234538070026,1.9260798694354209,45,4.462525963072211,2,1,3.531169709875734,2,1,1,1,0,0,0,1,0,2,1
2,1,2,5.640696274491418,6.424658209354112,0.5759719154321296,60,10.753013895133307,2,0,6.056531014521817,2,1,0,0,0,0,0,0,0,0,1
3,1,3,6.420419379683328,9.999963574043761,3.877195739956918,45,8.835807345682431,0,1,11.198727854862065,0,1,1,0,0,1,0,0,0,2,2
1,1,2,7.222158544871058,8.311548541824711,5.646410702204106,15,11.577731413093028,0,1,9.475155873864608,1,1,1,0,0,0,0,0,0,3,1
3,1,2,4.33431156960348,7.404845605266868,5.9730381547368845,60,6.015530873729836,1,0,5.685685032992793,0,0,1,0,0,0,1,0,1,0,2
0,0,3,6.935124496955655,8.444586991706027,5.496222205420402,60,13.99130792673564,2,0,3.3357524712530577,2,1,0,0,0,0,0,0,0,2,1
0,1,1,5.551551574339748,0.0,5.519790444991822,150,3.4352565317777373,1,1,4.3074700908550305,2,1,1,0,0,0,0,1,0,1,1
0,1,1,8.434431007307536,0.8143352324838367,7.576978283020555,45,6.73896994897577,1,1,1.6527392311009121,1,0,1,0,0,0,0,1,1,2,1
0,0,1,7.811289780895752,0.991918082690617,2.898199150928269,15,5.437580183399484,1,1,4.58300925687,0,0,1,0,1,0,1,0,0,3,1
0,0,2,6.722235250211867,6.854151027148027,3.88606619969009,60,9.198899781349892,2,2,5.223950267023743,0,1,0,0,0,0,0,0,0,3,1
1,0,0,8.982125106111495,2.079999772898594,4.273342588274473,150,4.618750351268963,0,1,4.848092601048952,0,1,0,0,0,0,0,0,0,2,1
0,0,2,7.313229515556723,7.610909009724679,2.331504531352736,60,10.810472002160592,2,2,5.143746180114408,1,1,1,1,0,0,0,0,0,2,2
1,0,0,11.7871055785426,4.269194194298679,0.9631633450266753,150,19.852775858773487,1,2,23.0,1,0,1,0,0,0,1,1,0,3,2
0,0,2,6.2355528999312435,9.028075827168209,0.15955295783729706,45,7.071077485631482,0,1,9.1756652872138,0,1,0,0,0,0,0,0,0,1,1
2,1,1,5.9130002262883465,0.4466442265271139,0.1761669879848835,60,5.969598509079501,0,1,10.22740764969324,2,1,1,0,0,0,0,1,0,1,1
1,1,1,8.265498612058446,0.0,2.893287062535765,15,3.3838356849205584,2,2,6.02611244573767,0,0,1,0,0,1,0,0,1,1,1
1,0,1,7.113063736467894,1.4208670895234223,4.286503500530919,60,4.891773084653884,0,1,0.7684910989580207,0,0,0,0,0,0,0,0,0,3,0
2,0,2,5.53253618393247,6.765757303070841,0.714206716699888,60,9.469830087470926,1,2,7.166848773917321,2,1,1,0,0,0,0,1,1,2,1
0,0,1,6.471451694581973,2.5161239357531437,1.1514103649926821,45,2.6772664326376847,0,1,9.405289345160451,2,1,1,0,0,1,1,0,0,2,1
3,1,2,6.566822573340648,8.049016559389397,2.6894420177631484,60,11.957612252342111,1,2,8.834009815100355,1,1,1,0,0,0,0,0,1,1,2
2,0,2,5.148384537978566,8.762229686963337,6.625411674025701,60,9.21623253565148,0,1,6.0777249643642985,2,0,1,1,0,1,0,1,0,1,1
0,0,0,7.682942548742828,1.9377732904335725,3.282525846781541,15,2.240091148354178,2,1,2.624557912707173,2,0,1,0,1,0,0,0,0,2,1
0,0,1,8.281172019617083,1.4586677492156306,4.223082896394631,60,7.37356909389424,0,1,4.427825740422537,2,1,0,0,0,0,0,0,0,1,1
2,1,2,6.606099945566863,8.361679423636474,5.433120929136628,15,7.121678274028858,0,1,5.052732844120222,0,1,0,0,0,0,0,0,0,2,0
0,0,1,8.751101300227855,0.754966000835438,1.9377042330276204,60,2.786941009698171,2,1,0.7677436171680954,0,1,1,0,0,0,1,0,0,2,2
2,1,2,5.0116482427337665,6.444266381406024,6.290975013139962,60,4.329052260145965,0,1,6.300156895788854,2,1,0,0,0,0,0,0,0,1,1
0,0,3,4.992531611339618,8.755473294618687,0.7035030189210878,45,13.71814695612012,0,0,2.772524273701263,1,1,0,0,0,0,0,0,0,3,0
1,1,2,5.03257575819761,6.822697783947628,1.8978995626877981,45,7.053406200269914,1,0,10.438004975195819,0,0,1,0,0,0,0,0,0,1,2
0,0,2,7.549544897526661,6.740629184302076,4.914858106480684,60,8.459935837742455,2,1,1.8983778206670388,0,1,1,0,0,0,0,0,1,3,1
1,0,3,4.381729977091619,11.182366742301799,3.5872776718372728,150,8.603656820807862,1,1,4.756185090992864,1,0,1,1,0,1,0,0,0,1,2
0,1,0,8.69560451950644,0.09752889243984081,3.0997529478998422,15,2.397057631680421,1,1,5.390220799066776,0,1,1,1,0,0,0,0,0,1,1
0,0,1,9.745869824552434,3.6921528170272198,2.4366808658141332,15,1.1118297827772636,0,0,1.6724270125912282,0,1,0,0,0,0,0,0,0,1,0
0,1,2,6.0117094571879415,5.729949820495066,5.1785117119194295,45,10.389781841928,0,1,6.513678139775469,1,0,1,0,0,1,0,0,0,2,1
0,1,1,8.670819873232388,0.0,0.7977384297457822,15,5.058282413943059,1,2,8.876737113997898,1,1,1,0,1,0,0,0,0,3,1
2,0,0,8.915560482048704,0.0,4.052799901227899,60,4.082187128908724,2,1,1.7239146660854916,2,1,1,1,0,1,0,0,0,3,1
0,0,0,6.182354197656955,2.638301919040016,2.7598046475956646,45,2.401915023405451,0,1,2.861166579681611,0,1,0,0,0,0,0,0,0,2,0
3,1,1,7.7774700997836685,3.0340069549880204,2.5601334300164615,15,5.595029528211589,2,0,1.5511419002508786,0,1,0,0,0,0,0,0,0,3,0
1,0,2,6.275705098741879,8.376212274739146,3.3146385549300335,150,4.880082856535539,2,2,0.832825967108232,2,1,1,0,0,0,0,1,0,2,1
0,0,2,6.615120106435137,7.659101525542928,0.16888236400945356,15,7.2618458085201985,2,2,0.8884692807519328,1,0,1,1,0,1,0,0,1,2,1
0,1,1,6.233187724102975,3.5779970083804136,1.7628476429652056,15,6.524591507694654,2,1,1.1181733514878311,2,1,0,0,0,0,0,0,0,1,1
2,0,1,5.485536193497553,0.6911929201852676,3.073030188405335,15,5.728820892343624,1,0,3.8355644900246486,2,1,0,0,0,0,0,0,0,1,0
1,0,1,5.189149221880556,0.0,2.063386489143093,60,4.052425670360316,0,0,4.122743278909423,1,1,1,0,0,0,1,0,0,2,1
2,1,2,6.984257506999893,7.623205650522877,6.160357376517757,60,10.261770234847873,0,2,8.131560701070603,2,1,0,0,0,0,0,0,0,2,1
1,0,1,8.893993963350269,0.19202098783777133,3.898304663566635,60,3.276852600245518,1,1,7.786281009183069,1,1,1,1,0,0,0,0,1,1,1
0,1,1,6.924140140199704,0.7138115186537883,5.453974274778052,45,6.333531201555347,2,1,1.1642020798202106,0,1,0,0,0,0,0,0,0,0,1
1,1,1,5.985196278020938,1.2713655822721912,6.060440491148387,15,6.218405511215034,1,0,6.706879368865154,2,0,0,0,0,0,0,0,0,1,0
1,0,3,6.200119786730739,9.086507781423819,5.188099471227472,45,9.578869381166298,1,2,10.99990703350711,2,1,1,0,0,0,0,0,1,2,1
0,1,1,6.904139637166717,0.6299926172311093,5.441522980390022,45,3.124612236100459,2,0,1.1495616946681708,2,1,1,1,0,1,0,0,1,1,1
0,0,1,7.2762135022128005,2.4259497190921584,1.7142904207175702,45,3.5247280941128745,2,1,7.306162437099445,2,1,1,1,0,0,0,0,0,2,2
1,1,3,5.000904687789369,9.540882799386516,3.7022376491929783,15,8.367258372859212,0,1,4.902328097835187,0,1,1,0,1,0,0,0,1,2,2
0,0,3,9.304182771447419,0.0,1.2800255782355974,60,2.1387720911328767,2,1,5.639701894400285,0,1,0,0,0,0,0,0,0,1,1
3,1,1,7.662163017998953,0.9137953130027607,6.027975285185377,15,3.7931989949122373,0,0,7.418000195778056,0,1,0,0,0,0,0,0,0,1,1
2,1,2,6.028568177580632,7.133093203876668,1.5643364134866342,45,4.045120989495849,2,1,1.164943162059896,0,1,1,1,0,0,1,0,0,1,1
2,1,1,7.562097732995101,1.7199379654667024,1.454075643636143,15,5.266830403054137,1,2,0.0,1,1,1,1,0,0,0,1,1,2,1
0,0,0,5.919336171916183,0.3951967693194847,2.9967188001073524,15,2.427341551169409,1,1,1.9628243379370276,2,1,0,0,0,0,0,0,0,3,0
2,0,1,7.317802679246648,3.282093908799194,5.417118093341884,15,6.27572864330208,1,1,3.3689125617266265,2,1,1,1,0,0,0,1,0,0,1
3,0,1,7.221841443832678,2.5102339450348468,7.023247239519421,15,2.6444454068543783,2,1,1.8094687045833862,1,0,1,1,1,0,0,0,0,1,2
1,1,2,6.5281361325689256,8.641172710117546,1.9191928696459195,60,8.494928792581234,2,1,3.302816212552351,0,1,1,0,1,0,0,1,0,2,1
0,0,1,8.156609910197993,2.4865376426851427,1.875794793114795,60,6.984937008011569,0,2,2.210821954108022,2,1,1,0,0,1,1,0,0,3,2
1,1,1,8.260469008170864,0.0,2.64232704634674,60,7.332744906676792,0,0,2.2476419081881867,2,1,1,0,0,0,0,1,1,2,1
0,0,3,4.892495289423078,8.897059098978065,5.209769059318235,45,10.04823301231617,0,2,5.564734567079678,1,1,1,0,0,0,0,0,1,2,1
3,1,1,8.058137831877557,2.689202287224287,1.3050819709200527,15,5.92390424890618,2,0,2.0355778044402357,0,1,0,0,0,0,0,0,0,3,0
0,0,1,3.5528158457620354,19.952557121903464,0.9981067168158183,15,3.7683342077621593,1,1,1.1510364473862018,2,0,1,0,0,0,0,1,0,3,2
0,1,2,7.460851742550177,6.136953000240911,1.953817780751512,60,4.604558700455493,2,1,4.615954757782221,2,1,1,1,0,1,0,1,0,3,1
0,1,1,7.568729838358969,2.651333530706237,4.471354965622688,45,2.8312590321583118,1,1,7.051302991188852,2,1,1,1,0,0,1,0,0,0,1
2,1,1,6.049317290258024,2.8615401029640832,4.971562407850001,60,6.3102670448145455,1,0,6.215596689698989,2,1,1,0,1,0,0,0,0,3,1
0,1,1,7.818905410009658,0.04362159929638812,1.2500813667222404,15,5.749804593990238,1,2,8.544863138755977,1,1,1,0,1,0,0,0,0,3,1
3,0,1,6.051223633364503,2.2358009830037764,4.115423997723301,45,3.528540308917126,2,2,7.033640996529163,2,0,0,0,0,0,0,0,0,2,0
1,0,1,5.32053213233561,0.7332464524926697,3.7136093628601583,15,3.8239014683078145,2,1,3.4335357915733704,0,1,1,0,0,1,0,1,1,2,2
1,1,1,5.890764484741402,0.0,3.2593787618583216,60,5.269374987174733,0,2,8.657909136482678,0,1,1,0,0,1,1,1,0,2,1
1,0,1,7.564669319136098,1.7190821824051707,1.4397321642582246,15,7.150097619386252,2,1,7.805953574859418,1,0,1,0,1,0,1,0,0,2,2
1,0,1,8.525096315317343,0.34816957384943853,1.1030403588414976,150,7.160466242581469,2,0,3.5180416671970516,1,1,1,1,0,0,0,0,1,2,1
0,1,1,7.9763402064208355,3.2000864394864044,2.707595173971669,15,4.004252867144389,0,2,6.322291777154263,2,0,0,0,0,0,0,0,0,1,1
2,1,3,7.1151969280640825,7.903586202087635,3.585444563578419,15,13.040406592303807,2,1,0.5696263383992529,2,1,0,0,0,0,0,0,0,1,1
2,1,2,5.864508149946054,6.242508362413413,6.626218519345472,60,4.241365301347102,0,1,6.281161064818822,2,1,0,0,0,0,0,0,0,1,1
1,1,2,6.028477220127449,7.808425710637078,1.0103365940563944,15,11.472096739706531,2,0,2.8769452023661617,0,1,1,1,0,0,1,0,1,2,1
3,1,1,5.887298774627538,0.0,3.141382283273791,60,1.5433341237470681,0,1,4.571285242320101,1,0,1,1,1,0,0,0,1,3,2
0,0,3,3.6898492263692635,7.05034142260342,0.40609324460264884,45,8.36524979125642,2,2,2.089545921426473,2,0,1,1,0,0,0,0,0,1,2
0,0,1,3.3692905041242995,2.836038446302211,0.48383688760410243,60,1.3509900278818499,2,2,5.649111926746437,2,1,1,0,1,0,0,0,0,3,2
1,1,1,7.153670510946438,0.0,5.634511067977427,15,2.6160650969988644,2,0,6.312287250833186,1,1,1,1,0,0,0,1,0,1,2
0,0,1,7.732660644758372,0.0,6.844379826776034,15,6.700549501681759,1,1,7.166486233540814,2,1,0,0,0,0,0,0,0,1,1
2,0,0,7.705728876933618,2.289740368298661,5.205078523529977,45,4.701243897053796,1,1,1.124089777310344,0,0,0,0,0,0,0,0,0,1,1
1,0,2,5.957733341547606,5.2474151630822,0.0,60,8.256780144055327,1,2,3.0845614034389044,1,1,1,1,0,0,0,0,0,3,1
0,1,1,4.667273033484552,2.9050775279168173,4.417016233136384,45,3.298507839469137,1,1,2.635076030873849,2,0,1,1,1,0,0,1,0,3,2
0,1,1,6.505240817295789,0.0327368338836496,5.20777833346718,15,2.311782823641911,2,2,9.159739941640627,2,0,1,1,1,0,0,0,0,3,2
1,0,1,7.00465243952795,0.880702897834383,1.8012523383011474,45,4.35277223373108,2,0,9.45948241423381,2,0,1,1,0,1,0,0,0,2,2
1,0,1,6.195097378244923,1.759332586379753,2.5950598077083367,15,5.861285645835467,2,2,8.5693392145856,0,0,0,0,0,0,0,0,0,1,0
1,0,1,8.41237809056618,1.1626944067763194,1.0603114061292949,15,4.77794400231081,0,0,5.856835112922363,0,1,1,1,0,1,0,0,0,2,1
0,0,1,5.797047624973076,3.2320496002833017,4.681624433465477,45,6.204247415228623,2,2,0.5008243491932208,0,0,1,0,0,0,0,1,0,0,1
1,0,2,5.941901194320155,9.000763064269815,1.0603486063361294,45,6.004157552614068,2,1,3.640615817914461,2,1,1,0,0,0,1,0,0,2,1
0,1,2,6.753510458476805,8.787119541098535,0.38773692821234573,15,5.268359700204032,0,2,4.708988734980473,0,0,1,0,0,0,0,0,1,2,2
0,0,3,4.410612458108547,8.432367966525055,1.0625340571302428,45,13.476001188155188,1,0,1.566856895472847,2,1,0,0,0,0,0,0,0,3,1
0,0,1,5.3383239696496405,1.3446299698758746,5.016242772606295,15,3.5237727172929914,2,1,4.6608392671499494,0,0,0,0,0,0,0,0,0,2,0
0,0,2,8.12224374447325,7.34368927923761,1.9746523075164064,150,10.706326189863562,1,0,6.498400767548461,2,1,1,0,0,0,0,0,1,2,1
3,1,1,8.297668966252392,3.209847195660828,5.2160963391927035,15,7.3044557774515555,0,2,4.810373422034629,2,1,1,0,1,0,0,1,0,3,2
3,0,1,6.512863181473589,1.0995134219066347,6.5207492892644305,60,2.4567503558421215,2,1,3.1842515220764365,1,1,0,0,0,0,0,0,0,3,0
1,1,1,5.614265177389254,0.0,0.21652228785609717,15,1.0656653721302327,2,1,8.366018014166642,2,0,1,0,0,0,1,0,0,0,2
2,1,2,6.09848079022892,7.055015600543825,6.59853229287703,60,10.742382716505512,0,1,8.9361812901038,2,1,0,0,0,0,0,0,0,3,1
0,0,0,7.619909634385633,0.6936761810058641,4.846609107865137,45,1.9113024361711202,0,1,9.44165545476054,2,1,0,0,0,0,0,0,0,1,1
3,1,1,8.619253491247878,3.419335524442596,5.094504522391153,15,7.31702186661028,0,2,5.350500633859493,2,1,1,0,1,0,0,1,0,3,2
1,1,2,5.15306035050598,6.5193049120528475,2.5653354530316133,15,9.223253048290813,0,0,0.1792791687852312,0,0,0,0,0,0,0,0,0,3,0
3,1,1,6.992149884861307,1.3794048425078107,3.442809699254562,15,3.6723592329652828,2,2,10.092462643324552,1,0,0,0,0,0,0,0,0,2,0
2,0,2,8.984238154213273,6.0944198497618105,5.814384831514022,15,8.924881746252726,1,1,1.4546417077324314,1,1,1,0,0,0,0,0,0,1,1
3,0,1,4.974015505192756,2.708498985271775,4.265057936685593,60,6.815936257222342,0,1,5.070564175598378,2,1,1,0,1,0,1,0,1,3,2
3,0,2,5.669367387136803,8.595896858694774,1.2824333326909199,60,9.979829282830604,2,1,4.706960296788808,2,0,1,0,0,0,1,0,1,1,2
2,1,1,6.385129224317069,1.7845803705795653,5.73572603859399,45,7.650162805121564,0,1,6.916804329213958,0,0,0,0,0,0,0,0,0,3,1
0,0,2,7.082866680432459,8.67806329979811,5.568959851561063,15,6.127587458897299,2,2,3.3317136887383247,0,0,0,0,0,0,0,0,0,2,1
0,0,2,6.724933624939855,6.267140182475064,2.6659042897706193,45,8.927864796175507,0,1,3.8776095266376926,2,1,1,0,0,1,0,0,0,0,1
1,1,2,6.834983130282354,6.478279363212177,5.5231154616322575,45,7.93110609334936,0,0,10.04947929708191,0,1,0,0,0,0,0,0,0,2,1
2,1,2,8.141637883705531,8.289542686536723,1.5210912268467849,45,9.353865333389933,2,0,0.8574610687836244,0,1,0,0,0,0,0,0,0,2,0
0,1,1,6.677777835037818,3.266365393879771,5.292351351501391,15,3.2065850209949387,2,1,8.177854356908163,1,1,0,0,0,0,0,0,0,0,1
1,0,1,7.799320750384725,3.1076152158232166,2.695615059447129,15,2.5623145023562603,0,1,9.193100649970829,2,1,0,0,0,0,0,0,0,1,1
1,1,1,5.320834957895118,1.6365905264723655,7.025911507331018,45,4.106483670097312,0,1,7.983817081194062,2,1,0,0,0,0,0,0,0,1,0
2,1,3,4.098392904804979,10.031262861172404,4.644038576259948,45,13.557786432409305,0,2,5.210644510899301,2,1,0,0,0,0,0,0,0,2,1
0,0,1,8.559852646613582,0.4581954220205837,3.851194980424258,45,1.7949891285501607,1,1,1.600986679977761,2,0,0,0,0,0,0,0,0,2,0
1,1,0,7.528934263837369,0.3596298557928084,4.137970285753858,15,3.4980361695594824,0,2,1.1513319889791802,2,1,0,0,0,0,0,0,0,0,1
0,1,1,8.126060935727768,0.2506267324301488,1.7995034572787287,45,3.645991279087753,0,0,0.7352501860127632,1,0,1,1,0,0,1,0,1,3,1
0,1,1,9.066168913676682,3.9521233434520013,0.8022468849353949,45,2.856712346531887,2,1,2.1953907051754613,2,1,1,1,0,0,0,0,1,2,0
2,1,1,5.677239705249332,0.0,4.62044578519356,45,2.0169058481156776,1,2,3.2332804841236578,1,1,0,0,0,0,0,0,0,3,0
1,0,2,6.8350295270489765,6.840855389325099,5.2171187672409465,150,5.447580752113575,2,1,7.848283808042017,2,1,0,0,0,0,0,0,0,2,0
0,1,1,5.146690294659362,0.0,6.076551803829576,150,2.3798703663798437,1,1,3.941511871674465,2,1,1,0,0,0,0,1,0,1,1
1,0,0,9.086410502763133,0.4518788105686336,6.111319696403419,45,1.1037719371781987,0,1,9.294913932967308,2,1,0,0,0,0,0,0,0,2,0
0,0,2,5.068343760569148,7.987345653445225,4.326228133601701,45,6.947422522776346,0,2,3.665317006185147,2,1,0,0,0,0,0,0,0,2,1
0,1,3,5.942876944473204,8.418317873950656,4.371717568502683,45,9.52690359867025,2,1,5.221793221132471,2,1,0,0,0,0,0,0,0,2,1
3,1,2,5.908256378500746,8.664619124701614,1.9864081109544607,45,8.522971064763258,0,1,4.75304426443156,0,1,1,0,1,1,0,0,1,2,1
3,0,1,5.565099923451827,2.895079130865566,6.509729883593018,45,2.3881313173021725,1,1,5.977350524603899,0,1,1,0,1,0,1,1,0,3,1
2,0,1,6.423385715420424,1.9628305280111593,3.1776527594527058,45,4.887222353664789,0,1,5.835565920816895,2,1,1,0,0,1,0,1,1,2,1
1,1,2,5.546423559482231,8.48377961784667,3.092254723150931,60,4.508678477299964,2,1,8.915075687287073,2,1,1,0,0,0,1,0,0,2,1
2,0,2,6.592104572980846,7.618172673287834,2.086252794587276,150,5.5194421109654925,1,2,8.387077378852924,1,1,1,0,1,0,0,0,0,3,2
0,0,3,3.7900672274831244,8.330388238386229,2.7927954206660113,15,13.105087258726625,2,1,4.2512227472517745,0,1,1,1,0,1,0,0,0,2,2
